City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,General Pico,AR,-35.6566,-63.7568,44.49,54,0,12.01,clear sky
346,Itaueira,BR,-7.6033,-43.0256,91.71,32,0,7.87,clear sky
347,Isangel,VU,-19.55,169.2667,75.54,86,74,3.0,broken clouds
348,Humaita,BR,-7.5061,-63.0208,90.81,40,0,3.51,clear sky
349,Broome,US,42.2506,-75.833,68.38,97,90,1.99,overcast clouds
350,Aktau,KZ,43.65,51.2,93.78,39,0,10.31,clear sky
351,Kangaatsiaq,GL,68.3065,-53.4641,44.08,84,7,15.48,clear sky
352,Taksimo,RU,56.3444,114.8794,74.05,54,86,1.59,overcast clouds
353,Gonzales,US,30.2385,-90.9201,82.38,95,1,0.0,clear sky
354,Raudeberg,NO,61.9875,5.1352,54.86,74,98,3.06,overcast clouds
355,Voh,NC,-20.9667,164.7,70.72,90,95,6.26,overcast clouds
356,Nome,US,64.5011,-165.4064,50.07,87,90,3.44,overcast clouds
357,Qaqortoq,GL,60.7167,-46.0333,55.9,99,100,12.33,light rain
358,Bismarck,US,46.8083,-100.7837,73.24,90,1,6.91,clear sky
359,Lagoa,PT,39.05,-27.9833,68.43,73,0,16.62,clear sky
360,Hofn,IS,64.2539,-15.2082,55.42,82,0,9.22,clear sky
361,Bandarbeyla,SO,9.4942,50.8122,80.8,68,94,30.2,overcast clouds
362,Yinchuan,CN,38.4681,106.2731,90.01,22,62,11.77,broken clouds
363,Turukhansk,RU,65.8167,87.9833,58.87,66,100,3.71,overcast clouds
364,Maryborough,AU,-25.5333,152.7,57.11,65,2,5.03,clear sky
365,Quatre Cocos,MU,-20.2078,57.7625,73.09,72,53,17.22,broken clouds
366,Porto Novo,BJ,6.4965,2.6036,84.02,61,68,11.72,broken clouds
367,Kathu,TH,7.9178,98.3332,87.69,80,99,8.57,overcast clouds
368,Nedelino,BG,41.45,25.0833,90.39,32,3,8.55,clear sky
369,Oxelosund,SE,58.6706,17.1015,79.79,35,0,11.5,clear sky
370,Matagami,CA,49.7502,-77.6328,50.11,93,90,8.05,mist
371,Coruripe,BR,-10.1256,-36.1756,79.83,73,12,9.06,few clouds
372,Kvareli,GE,41.9524,45.8151,96.15,27,0,2.01,clear sky
373,Cartagena,CO,10.3997,-75.5144,82.02,83,0,2.3,clear sky
374,Esperance,AU,-33.8667,121.9,55.24,80,19,11.52,few clouds
375,Bajil,YE,15.0584,43.2851,98.56,32,12,24.96,few clouds
376,Leningradskiy,RU,69.3833,178.4167,36.57,94,100,10.4,moderate rain
377,Zhanjiang,CN,21.2815,110.3427,81.97,80,100,9.8,light rain
378,Jhargram,IN,22.45,86.9833,88.86,65,97,5.57,overcast clouds
379,Komsomolskiy,UZ,40.4272,71.7189,84.92,39,100,2.3,overcast clouds
380,Banda Aceh,ID,5.5577,95.3222,79.68,78,100,13.62,overcast clouds
381,Kuandian,CN,40.7286,124.7847,70.97,94,19,1.88,few clouds
382,Pacific Grove,US,36.6177,-121.9166,58.24,95,90,1.01,mist
383,Cervignano Del Friuli,IT,45.8211,13.3381,92.01,43,83,14.97,broken clouds
384,Taywarah,AF,33.35,64.4167,79.95,20,90,8.12,overcast clouds
385,Svetlaya,RU,46.5389,138.3297,68.25,79,5,10.33,clear sky
386,Leh,IN,34.1667,77.5833,76.93,21,9,5.93,clear sky
387,Teya,RU,60.3778,92.6267,59.52,86,100,4.81,light rain
388,Namwala,ZM,-15.7504,26.4384,73.58,27,14,5.57,few clouds
389,Mazagao,BR,-0.115,-51.2894,86.05,75,3,3.11,clear sky
390,Ingham,US,42.6,-84.3833,70.7,88,1,0.0,clear sky
391,Westport,US,41.1415,-73.3579,77.49,92,90,1.01,overcast clouds
392,Jilib,SO,0.4883,42.7854,84.56,50,17,17.09,few clouds
393,Snezhnogorsk,RU,69.1933,33.2531,58.78,84,100,10.69,overcast clouds
394,Saint-Augustin,CA,51.226,-58.6502,72.41,42,0,12.26,clear sky
395,Sovetskiy,RU,61.3614,63.5842,70.75,61,75,3.29,broken clouds
396,Bratsk,RU,56.1325,101.6142,66.69,70,3,3.18,clear sky
397,Khani,GE,41.9563,42.9566,85.57,39,14,0.87,few clouds
398,Pangkalanbuun,ID,-2.6833,111.6167,75.56,95,42,3.49,scattered clouds
399,Vanimo,PG,-2.6741,141.3028,77.92,87,100,2.8,light rain
400,Baleshwar,IN,21.4942,86.9317,88.61,66,94,12.59,overcast clouds
401,Pula,HR,44.8683,13.8481,81.16,50,0,16.11,clear sky
402,Ambilobe,MG,-13.2,49.05,77.32,55,100,3.76,overcast clouds
403,Oktyabrskiy,RU,54.4815,53.471,83.66,40,96,5.26,overcast clouds
404,Cherlak,RU,54.155,74.8055,64.76,71,97,4.92,overcast clouds
405,Biryusinsk,RU,55.9634,97.8235,61.79,69,19,4.12,few clouds
406,Siyabuswa,ZA,-25.1132,29.0445,66.78,13,0,6.89,clear sky
407,Upernavik,GL,72.7868,-56.1549,39.79,78,40,14.18,scattered clouds
408,Pagudpud,PH,18.5616,120.7868,77.59,90,100,7.61,overcast clouds
409,Tigil,RU,57.8,158.6667,53.28,97,100,7.99,moderate rain
410,Nieves,PH,15.3274,120.9485,77.49,93,100,5.61,overcast clouds
411,Carora,VE,10.1755,-70.0827,85.86,42,5,9.1,clear sky
412,Ganzhou,CN,28.8184,115.4327,76.96,92,89,0.74,overcast clouds
413,Seoul,KR,37.5683,126.9778,83.8,67,75,9.22,broken clouds
414,Stepnyak,KZ,52.8339,70.7803,67.12,57,99,7.11,overcast clouds
415,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,54.52,26,0,8.97,clear sky
416,Ancud,CL,-41.8697,-73.8203,33.33,81,100,4.41,overcast clouds
417,Yantal,RU,56.8471,105.2542,65.34,56,100,3.47,overcast clouds
418,Iskateley,RU,67.6803,53.1512,71.22,40,23,6.4,few clouds
419,Grindavik,IS,63.8424,-22.4338,48.67,87,90,8.05,overcast clouds
420,Trairi,BR,-3.2778,-39.2689,87.82,54,95,13.09,overcast clouds
421,Yambio,SS,4.5721,28.3955,74.57,77,100,3.29,light rain
422,Santa Maria,BR,-29.6842,-53.8069,49.3,50,0,20.71,clear sky
423,Acapulco,MX,16.8634,-99.8901,80.42,89,40,2.3,scattered clouds
424,Yeppoon,AU,-23.1333,150.7333,49.78,64,0,3.09,clear sky
425,Edea,CM,3.8,10.1333,83.98,76,100,5.35,light rain
426,Pulo,PH,15.246,120.9285,81.07,92,100,5.1,overcast clouds
427,Faanui,PF,-16.4833,-151.75,79.18,71,99,22.44,light rain
428,Alabaster,US,33.2443,-86.8164,73.58,97,90,1.01,overcast clouds
429,Srandakan,ID,-7.9386,110.2506,76.24,83,18,6.42,few clouds
430,Nyrob,RU,60.733,56.7202,71.69,64,31,3.85,scattered clouds
431,Pavlohrad,UA,48.5167,35.8667,86.97,55,98,6.11,overcast clouds
432,Narsaq,GL,60.9167,-46.05,55.62,99,100,8.52,light rain
433,Sechura,PE,-5.5569,-80.8222,66.83,77,98,12.59,overcast clouds
434,Irricana,CA,51.3237,-113.6048,59.14,85,16,4.76,few clouds
435,Watertown,US,42.3709,-71.1828,76.53,95,90,1.99,mist
436,Saint-Pierre,RE,-21.3393,55.4781,71.29,84,90,21.85,light rain
437,Talnakh,RU,69.4865,88.3972,55.72,76,100,6.4,overcast clouds
438,Katima Mulilo,NA,-17.5,24.2667,76.14,20,7,5.97,clear sky
439,Gillette,US,44.2911,-105.5022,74.8,42,1,4.61,clear sky
440,Makakilo City,US,21.3469,-158.0858,77.32,73,40,3.44,scattered clouds
441,Saint-Denis,FR,48.9167,2.3333,85.28,47,0,11.5,clear sky
442,Celestun,MX,20.8667,-90.4,79.52,78,13,8.55,few clouds
443,Skibbereen,IE,51.55,-9.2667,75.0,63,91,7.27,overcast clouds
444,La Ronge,CA,55.1001,-105.2842,52.05,93,90,10.36,light intensity drizzle
445,Aksu,CN,41.1231,80.2644,88.23,21,40,4.97,scattered clouds
446,Itarema,BR,-2.9248,-39.9167,87.73,54,18,13.0,few clouds
447,Suihua,CN,46.6406,126.9969,72.52,93,35,8.01,scattered clouds
448,Peseux,CH,46.987,6.889,79.12,55,20,14.97,few clouds
449,Dublin,US,37.7021,-121.9358,61.7,81,1,0.0,clear sky
450,Hualmay,PE,-11.0964,-77.6139,65.07,75,40,8.95,scattered clouds
451,Omsukchan,RU,62.5333,155.8,44.85,93,100,10.63,light rain
452,Nantucket,US,41.2835,-70.0995,77.34,96,90,12.66,overcast clouds
453,Shelburne,CA,44.0787,-80.2041,69.85,68,68,8.43,broken clouds
454,Graaff-Reinet,ZA,-32.2522,24.5308,70.92,21,0,9.75,clear sky
455,Hailar,CN,49.2,119.7,64.29,98,100,8.28,light rain
456,Lasa,IT,46.6166,10.7002,80.51,73,91,6.96,overcast clouds
457,Soto La Marina,MX,23.7667,-98.2167,79.43,75,8,2.91,clear sky
458,Gravdal,NO,68.1214,13.5031,51.48,84,100,15.84,overcast clouds
459,Maltahohe,NA,-24.8333,16.9833,67.86,18,0,12.03,clear sky
460,Acari,PE,-15.4311,-74.6158,69.24,59,21,4.21,few clouds
461,Alpena,US,45.0617,-83.4327,72.1,72,1,6.91,clear sky
462,Muroto,JP,33.2833,134.15,78.1,87,96,9.84,overcast clouds
463,Dutse,NG,11.7594,9.3392,86.81,47,100,10.29,overcast clouds
464,Hami,CN,42.8,93.45,80.83,32,100,15.01,overcast clouds
465,Menongue,AO,-14.6585,17.691,79.95,19,3,7.07,clear sky
466,Alice Springs,AU,-23.7,133.8833,49.55,57,51,5.75,broken clouds
467,Ville-Marie,CA,47.3335,-79.433,66.2,79,91,5.68,overcast clouds
468,Macamic,CA,48.7502,-78.9996,68.23,70,6,6.82,clear sky
469,Ntchisi,MW,-13.5278,33.9149,66.18,43,99,8.41,overcast clouds
470,Portland,US,45.5234,-122.6762,58.93,83,1,1.99,clear sky
471,Lodwar,KE,3.1191,35.5973,86.56,38,97,5.95,overcast clouds
472,Cairns,AU,-16.9167,145.7667,71.55,68,90,9.22,overcast clouds
473,Avera,US,33.194,-82.5271,80.47,72,100,3.33,overcast clouds
474,Taft,IR,31.7471,54.2088,91.35,29,40,4.61,scattered clouds
475,Takoradi,GH,4.8845,-1.7554,81.05,65,40,11.61,scattered clouds
476,Chaozhou,CN,23.6651,116.6379,85.86,90,100,3.31,overcast clouds
477,Chokurdakh,RU,70.6333,147.9167,40.91,75,76,9.08,broken clouds
478,Pangody,RU,65.85,74.4859,63.97,41,22,3.89,few clouds
479,Champerico,GT,14.3,-91.9167,88.36,77,42,4.27,scattered clouds
480,Sangin,AF,32.0728,64.8359,108.68,10,0,18.12,clear sky
481,Saint-Joseph,RE,-21.3667,55.6167,70.21,82,49,15.37,light rain
482,Prachuap Khiri Khan,TH,12.2167,99.75,75.78,78,100,9.78,overcast clouds
483,Athabasca,CA,54.7169,-113.2854,55.09,79,38,6.11,scattered clouds
484,Okakarara,NA,-20.5833,17.4333,71.49,23,1,7.16,clear sky
485,Muskegon,US,43.3,-86.1334,71.74,83,20,3.44,few clouds
486,Villa Carlos Paz,AR,-31.4241,-64.4978,46.38,17,25,5.23,scattered clouds
487,Boda,CF,4.3189,17.4695,77.02,77,80,9.86,moderate rain
488,Kpandu,GH,6.9954,0.2931,80.62,69,71,3.09,broken clouds
489,Brigantine,US,39.4101,-74.3646,80.33,86,75,6.91,broken clouds
490,Chazuta,PE,-6.5742,-76.1367,76.05,88,84,1.43,broken clouds
491,Bonavista,CA,48.6499,-53.1147,75.2,68,10,7.74,clear sky
492,Rocha,UY,-34.4833,-54.3333,45.77,90,78,28.83,moderate rain
493,Ekhabi,RU,53.5102,142.9671,57.36,74,0,10.67,clear sky
494,Yulara,AU,-25.2406,130.9889,51.64,54,0,3.44,clear sky
495,Vardo,NO,70.3705,31.1107,52.25,80,99,12.24,overcast clouds
496,Harrisonburg,US,38.4496,-78.8689,77.23,75,1,0.0,clear sky
497,Hinton,CA,53.4001,-117.5857,58.1,97,100,2.71,overcast clouds
498,Camiri,BO,-20.05,-63.5167,55.18,41,90,5.75,overcast clouds
499,Shimanovsk,RU,52.0,127.7,64.89,76,100,4.29,overcast clouds
500,General Roca,AR,-39.0333,-67.5833,28.8,37,10,6.51,clear sky
501,Yeniseysk,RU,58.4497,92.1703,60.69,92,100,4.47,light rain
502,Garwolin,PL,51.8975,21.6147,84.67,61,81,8.1,broken clouds
503,Nambucca Heads,AU,-30.65,153.0,47.17,69,3,6.69,clear sky
504,Mungaa,TZ,-4.9667,34.8833,74.75,28,87,8.1,overcast clouds
505,Belur,IN,13.1667,75.8667,67.41,94,100,10.42,overcast clouds
506,Sioux Lookout,CA,50.1001,-91.917,73.78,88,75,2.3,smoke
507,Bac Lieu,VN,9.285,105.7244,76.78,78,100,8.03,overcast clouds
508,Buin,CL,-33.7333,-70.75,58.73,13,0,1.41,clear sky
509,Zolotkovo,RU,55.5281,41.1053,86.05,28,93,6.64,overcast clouds
510,Muscat,OM,23.6139,58.5922,89.62,65,3,4.38,clear sky
511,Anadyr,RU,64.75,177.4833,52.3,82,0,13.42,clear sky
512,Sarangani,PH,5.4033,125.4636,84.22,71,94,8.5,overcast clouds
513,Inhambane,MZ,-23.865,35.3833,67.73,77,96,16.13,light rain
514,Mariestad,SE,58.7097,13.8237,72.37,50,68,7.45,broken clouds
515,Mahanoro,MG,-19.9,48.8,69.96,84,79,3.62,light rain
516,Baykit,RU,61.67,96.37,58.53,90,65,3.87,broken clouds
517,Kolokani,ML,13.5728,-8.0339,92.73,39,49,4.0,scattered clouds
518,Manggar,ID,-2.8833,108.2667,81.25,80,94,8.05,overcast clouds
519,Pakokku,MM,21.3333,95.1,91.51,53,100,14.36,overcast clouds
520,Maiduguri,NG,11.8464,13.1603,84.4,56,100,8.57,overcast clouds
521,Labuhan,ID,-6.8844,112.2051,78.98,77,9,6.8,clear sky
522,Fuerte Olimpo,PY,-21.0415,-57.8738,62.47,55,99,11.88,overcast clouds
523,Tezu,IN,27.9167,96.1667,78.13,98,99,2.26,overcast clouds
524,Morehead,US,37.2711,-87.1764,76.14,95,75,0.0,broken clouds
525,Comodoro Rivadavia,AR,-45.8667,-67.5,40.86,48,0,12.66,clear sky
526,Usinsk,RU,65.9939,57.5281,69.22,48,96,7.29,overcast clouds
527,Plettenberg Bay,ZA,-34.0527,23.3716,70.07,36,0,4.45,clear sky
528,Surdulica,RS,42.6906,22.1708,77.68,84,81,7.81,light rain
529,Linqing,CN,36.8456,115.7117,77.43,84,31,0.6,light rain
530,Jvari,GE,42.7169,42.052,89.85,51,0,6.22,clear sky
531,Bol,TD,13.4586,14.7147,79.03,72,71,14.05,broken clouds
532,Ojinaga,MX,29.5667,-104.4167,82.42,73,1,6.91,clear sky
533,Ostashkov,RU,57.1467,33.1075,75.94,60,94,6.15,overcast clouds
534,Kahului,US,20.8947,-156.47,77.85,84,1,11.5,clear sky
535,Las Cruces,US,32.3123,-106.7783,78.39,61,40,5.99,scattered clouds
536,Manokwari,ID,-0.8667,134.0833,76.37,87,100,4.92,heavy intensity rain
537,Dingle,PH,10.9995,122.6711,77.77,86,100,6.69,overcast clouds
538,Preobrazheniye,RU,42.9019,133.9064,70.97,86,28,9.71,scattered clouds
539,Dumalinao,PH,7.8191,123.3694,74.71,90,99,2.68,overcast clouds
540,Olinda,BR,-8.0089,-34.8553,80.33,69,40,14.97,scattered clouds
541,Ranong,TH,9.9658,98.6348,84.13,86,100,11.18,overcast clouds
542,Iisalmi,FI,63.5592,27.1907,64.42,36,19,13.29,few clouds
543,Tagusao,PH,9.1924,117.8141,80.35,82,100,13.27,overcast clouds
544,Vieques,PR,18.425,-65.8329,85.89,84,40,13.8,scattered clouds
545,Kaduna,NG,10.5222,7.4383,81.05,68,100,6.04,light rain
546,Puerto Escondido,MX,15.85,-97.0667,77.83,73,75,5.75,broken clouds
547,Bulawayo,ZW,-20.15,28.5833,63.93,23,1,10.09,clear sky
548,Gat,IL,31.61,34.7642,101.39,43,0,13.91,clear sky
549,Whitehorse,CA,60.7161,-135.0538,47.17,75,20,3.0,few clouds
550,Leninskoye,KZ,41.7589,69.3864,96.58,12,0,5.26,clear sky
551,Spring Hill,US,28.4769,-82.5255,84.97,81,1,1.99,clear sky
552,Tucuma,BR,-0.1833,-50.05,82.56,73,2,5.61,clear sky
553,Ulladulla,AU,-35.35,150.4667,49.87,75,49,3.13,scattered clouds
554,Camana,PE,-16.6228,-72.7111,63.14,77,63,7.72,broken clouds
555,Evensk,RU,61.95,159.2333,55.96,84,100,8.39,overcast clouds
556,Havoysund,NO,70.9963,24.6622,52.68,91,90,13.44,overcast clouds
557,Pingliang,CN,35.5392,106.6861,72.0,74,13,4.0,few clouds
558,Louis Trichardt,ZA,-23.0439,29.9032,62.28,30,3,9.84,clear sky
559,Berlevag,NO,70.8578,29.0864,50.67,83,93,6.91,overcast clouds
560,Astoria,US,46.1879,-123.8313,57.97,94,20,4.61,mist
561,Ilo,PE,-17.6394,-71.3375,61.3,76,18,4.12,few clouds
562,Sinnamary,GF,5.3833,-52.95,83.71,70,60,6.11,broken clouds
563,Grand Gaube,MU,-20.0064,57.6608,73.38,66,3,8.99,clear sky
564,Tikamgarh,IN,24.745,78.8333,87.33,59,100,3.6,moderate rain
565,Shenjiamen,CN,29.9576,122.298,77.81,87,99,8.23,overcast clouds
566,Carauari,BR,-4.8828,-66.8958,84.78,63,4,2.82,clear sky
567,Zyryanka,RU,65.75,150.85,42.06,71,6,5.75,clear sky
568,Kapit,MY,2.0167,112.9333,77.79,81,89,1.28,overcast clouds
569,Mayumba,GA,-3.432,10.6554,75.31,72,24,8.75,few clouds
570,Vila,PT,42.0304,-8.1588,86.74,60,0,7.0,clear sky
571,Marsa Matruh,EG,31.3525,27.2453,84.4,65,40,11.5,scattered clouds
572,Santiago,CL,-33.4569,-70.6483,57.85,30,0,4.5,clear sky
573,Wagar,SD,16.1525,36.2032,80.47,66,100,14.41,overcast clouds
574,Dicabisagan,PH,17.0818,122.4157,80.28,90,100,7.0,light rain
575,Serenje,ZM,-13.2325,30.2352,68.0,34,24,9.53,few clouds
576,Huilong,CN,31.8111,121.655,80.98,89,5,9.84,clear sky
577,Port Moresby,PG,-9.4431,147.1797,76.42,94,20,5.75,few clouds
578,Chernyshevskiy,RU,63.0128,112.4714,63.0,66,99,9.98,overcast clouds
579,Kutoarjo,ID,-7.7169,109.9128,73.89,84,36,4.5,scattered clouds
580,Nishihara,JP,26.1842,127.7558,83.48,81,75,12.66,broken clouds
581,San Policarpo,PH,12.1791,125.5072,79.5,86,90,4.88,overcast clouds
582,Eyl,SO,7.9803,49.8164,83.08,58,100,24.4,overcast clouds
583,Malanje,AO,-9.5402,16.341,82.78,54,75,4.61,broken clouds
584,Husavik,IS,66.0449,-17.3389,71.51,71,7,5.73,clear sky
585,Tsabong,BW,-26.0217,22.401,68.27,14,0,7.4,clear sky
586,Krasnyy Chikoy,RU,50.3643,108.7512,66.27,86,77,3.4,moderate rain
587,Khromtau,KZ,50.2503,58.4347,88.02,27,17,8.1,few clouds
588,Shunyi,CN,40.125,116.6453,78.84,100,100,2.24,overcast clouds
589,Oksfjord,NO,70.2396,22.3479,57.27,90,91,10.18,overcast clouds
590,At-Bashi,KG,41.1702,75.8106,64.31,61,95,1.3,overcast clouds
591,Cherdyn,RU,60.403,56.4787,70.47,63,77,5.73,broken clouds
592,Vucje,RS,42.8653,21.9114,76.39,91,100,8.66,overcast clouds
593,Uvira,CD,-3.4067,29.1458,78.12,54,100,9.28,overcast clouds
594,Gizo,SB,-8.103,156.8419,81.86,79,100,9.35,moderate rain
595,Hirara,JP,24.8,125.2833,83.68,81,94,13.89,overcast clouds
596,Lappeenranta,FI,61.0587,28.1887,81.55,50,22,13.8,moderate rain
597,Clovis,US,36.8252,-119.7029,82.67,49,40,3.44,scattered clouds
598,Ballina,AU,-28.8667,153.5667,52.79,93,86,0.0,overcast clouds
599,Novoagansk,RU,61.9449,76.6625,61.48,69,93,5.68,overcast clouds
600,Cayenne,GF,4.9333,-52.3333,87.1,73,75,1.99,broken clouds
601,Verkhoyansk,RU,67.5447,133.385,50.79,50,13,3.76,few clouds
602,Dubbo,AU,-32.25,148.6167,41.13,93,100,5.75,overcast clouds
603,San Jose,US,37.3394,-121.895,62.42,84,20,4.61,few clouds
604,Fastiv,UA,50.0767,29.9177,87.71,44,24,1.45,few clouds
605,Alexander City,US,32.944,-85.9539,73.58,94,40,0.0,scattered clouds
606,Tefe,BR,-3.3542,-64.7114,82.51,89,0,5.75,clear sky
607,La Romana,DO,18.4273,-68.9728,82.76,83,40,11.5,scattered clouds
608,Khilok,RU,51.3674,110.4676,63.95,82,79,5.93,broken clouds
609,Anamur,TR,36.0751,32.8369,87.82,55,0,11.3,clear sky
610,Wufeng,CN,27.45,104.8333,60.4,93,38,2.13,scattered clouds
611,Linhares,BR,-19.3911,-40.0722,84.42,36,0,6.96,clear sky
612,Provost,CA,52.3501,-110.2683,61.25,78,7,7.96,clear sky
613,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,54.19,100,90,4.47,overcast clouds
614,Baculin,PH,7.4525,126.5842,79.92,87,98,8.9,overcast clouds
615,Xichang,CN,27.8964,102.2634,68.38,80,25,4.92,scattered clouds
616,Gilbues,BR,-9.8317,-45.3439,90.86,20,0,6.98,clear sky
617,Roma,US,43.2128,-75.4557,66.04,93,90,3.44,light rain
618,Tadine,NC,-21.55,167.8833,71.37,88,25,14.27,scattered clouds
619,Maryville,US,35.7565,-83.9705,75.11,92,90,1.01,overcast clouds
620,Pirovskoye,RU,57.6267,92.2658,62.31,79,100,7.87,light rain
621,Uchaly,RU,54.2996,59.4521,70.95,70,98,4.23,overcast clouds
622,Port Augusta,AU,-32.5,137.7667,44.71,55,100,5.5,overcast clouds
623,Palmer,US,42.1584,-72.3287,73.47,85,90,3.44,overcast clouds
624,Aksarka,RU,66.5606,67.7975,65.89,72,85,8.88,moderate rain
625,Kibala,TD,9.1104,18.3463,89.55,62,40,13.8,scattered clouds
626,Colares,PT,38.7992,-9.4469,82.08,56,20,18.41,few clouds
627,Ayan,RU,56.45,138.1667,66.09,65,0,10.92,clear sky
628,Mbuji-Mayi,CD,-6.15,23.6,85.19,30,100,4.61,overcast clouds
629,Shwebo,MM,22.5667,95.7,90.23,52,100,5.64,overcast clouds
630,Marawi,PH,7.9986,124.2928,70.65,87,100,4.38,heavy intensity rain
631,Benghazi,LY,32.1167,20.0667,81.48,60,17,15.68,few clouds
632,Mehamn,NO,71.0357,27.8492,51.91,80,95,13.71,overcast clouds
633,Waingapu,ID,-9.6567,120.2641,74.26,81,100,8.39,overcast clouds
634,Voyvozh,RU,62.892,54.9635,72.59,32,10,5.7,clear sky
635,Prince Rupert,CA,54.3161,-130.3201,55.09,91,90,3.44,overcast clouds
636,Hovd,MN,48.0056,91.6419,59.5,67,80,20.02,broken clouds
637,Tutoia,BR,-2.7619,-42.2744,84.29,66,13,9.28,few clouds
638,Jerantut,MY,3.936,102.3626,77.83,80,84,1.88,broken clouds
639,Kamaishi,JP,39.2667,141.8833,74.88,88,7,4.94,clear sky
640,Saurimo,AO,-9.6608,20.3916,85.78,15,97,5.35,overcast clouds
641,Grabouw,ZA,-34.1515,19.0151,73.8,49,3,5.26,clear sky
642,The Valley,AI,18.217,-63.0578,85.1,79,40,18.41,scattered clouds
643,Meadow Lake,US,34.8014,-106.5436,72.81,73,7,2.57,clear sky
644,Passo De Camaragibe,BR,-9.2368,-35.4901,78.35,65,12,7.11,few clouds
645,Taunggyi,MM,20.7833,97.0333,66.94,93,100,1.95,overcast clouds
646,Azad Shahr,IR,34.7909,48.5707,90.09,14,40,9.22,scattered clouds
647,Broken Hill,AU,-31.95,141.4333,49.71,66,90,6.91,overcast clouds
648,Kandi,BJ,11.1342,2.9386,91.63,46,68,6.93,broken clouds
649,Nakamura,JP,32.9833,132.9333,74.66,97,100,4.45,overcast clouds
650,Boa Vista,BR,2.8197,-60.6733,75.18,94,75,3.44,broken clouds
651,Surgut,RU,61.25,73.4167,68.18,60,40,4.47,scattered clouds
652,Kyshtovka,RU,56.555,76.6271,61.47,82,45,4.63,scattered clouds
653,Meiringen,CH,46.7268,8.184,80.38,79,75,5.01,broken clouds
654,San Luis,AR,-33.295,-66.3356,45.97,24,0,2.64,clear sky
655,Cintalapa,MX,16.6951,-93.7272,72.91,89,91,3.09,overcast clouds
656,Zhigalovo,RU,54.8097,105.1578,57.94,95,98,2.55,overcast clouds
657,Dalhousie,IN,32.5333,75.9833,67.95,83,21,2.8,few clouds
658,Puerto Colombia,CO,10.9878,-74.9547,82.49,71,96,11.79,overcast clouds
659,Manavgat,TR,36.7867,31.4431,90.01,57,0,8.19,clear sky
660,Jibuti,DJ,11.5,42.5,105.22,24,51,5.26,broken clouds
661,Nhulunbuy,AU,-12.2333,136.7667,75.81,78,40,8.05,scattered clouds
662,Ponta Delgada,PT,37.7333,-25.6667,72.32,73,40,11.5,scattered clouds
663,Van Wert,US,40.8695,-84.5841,75.13,81,1,1.99,clear sky
664,Harindanga,IN,22.0383,88.3214,89.58,77,100,11.65,heavy intensity rain
665,Alma,CA,48.5501,-71.6491,72.61,63,100,1.43,overcast clouds
666,Kara-Tyube,RU,44.6336,45.4369,96.35,24,0,15.77,clear sky
667,Fafe,PT,41.4542,-8.168,86.72,32,0,11.05,clear sky
668,Sept-Iles,CA,50.2001,-66.3821,72.12,68,20,1.01,few clouds
669,Vao,NC,-22.6667,167.4833,70.16,77,100,17.2,overcast clouds
670,Alexandria,EG,31.2156,29.9553,90.14,58,0,11.5,clear sky
671,Bintulu,MY,3.1667,113.0333,81.01,94,20,0.0,few clouds
672,Imbituba,BR,-28.24,-48.6703,60.69,40,1,9.55,clear sky
673,Honningsvag,NO,70.9821,25.9704,48.79,91,90,15.14,overcast clouds
674,Port Hawkesbury,CA,45.6169,-61.3485,78.91,63,1,10.36,clear sky
675,Pizarro,CO,4.9533,-77.366,77.58,90,98,6.15,moderate rain
676,Lielvarde,LV,56.7207,24.8074,84.43,40,24,10.85,few clouds
677,Lukuledi,TZ,-10.5667,38.8,84.11,26,16,7.23,few clouds
678,Sinop,TR,41.7711,34.8709,85.17,47,0,7.67,clear sky
679,Antibes,FR,43.5624,7.1278,101.19,46,20,3.44,few clouds
680,Arcata,US,40.8665,-124.0828,54.21,95,90,5.75,overcast clouds
681,Yarada,IN,17.65,83.2667,86.32,79,40,9.22,scattered clouds
682,Am Timan,TD,11.0297,20.2827,87.19,51,74,6.4,broken clouds
